source_rank,company_name,domain,api_name,job_title,function,location,country,posted_at,first_seen,source_url,source_field,raw_response_path
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Embedded Linux Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.389,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,PLM Enovia Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.390,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,.Net Project Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.391,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior SAP Basis Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.392,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Ignition Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.393,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,.Net Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.394,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Security Incident Management engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.395,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Kronos Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.396,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior Stress Engineer - Aerostructures,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.397,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP Convergent Mediation,other,Not Available,,Not Available,Not Available,Not Available,jobs.398,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,API Testing Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.399,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP TM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.400,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP FSM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.401,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,.Net Full Stack,other,Not Available,,Not Available,Not Available,Not Available,jobs.402,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.403,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,GIS Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.404,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP TRM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.405,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,E2E CNX Architect / CNX Solution Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.406,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Azure Devops Conultant,it,Not Available,,Not Available,Not Available,Not Available,jobs.407,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Software Developer (Power BI & AWS Data Eng),engineering,Not Available,,Not Available,Not Available,Not Available,jobs.408,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Python Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.409,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Big Query Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.410,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,"Production Support, ITIL, Mainframe",it,Not Available,,Not Available,Not Available,Not Available,jobs.411,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP PP/QM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.412,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.413,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior Java Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.414,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,CISNGE - ServiceNow Architect - JL6,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.415,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Lifecycle Engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.416,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,LangGraph/ LangChain Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.417,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.418,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Informatica IDMC/MDM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.419,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP CO Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.420,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Oracle Testing Consultant (Mid Level),other,Not Available,,Not Available,Not Available,Not Available,jobs.421,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Mainframe Testing Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.422,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java React Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.423,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Python Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.424,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP ABAP HR- Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.425,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Power BI Admin,other,Not Available,,Not Available,Not Available,Not Available,jobs.426,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Collibra Data Governance and Data Quality Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.427,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Pega Mid Level Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.428,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Azure Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.429,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Data Scientist/Machine Learning Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.430,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Angular Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.431,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior .Net Core Fullstack Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.432,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Data Modeler,other,Not Available,,Not Available,Not Available,Not Available,jobs.433,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Product Designer Q127,design,Not Available,,Not Available,Not Available,Not Available,jobs.434,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Azure devops Consultant,it,Not Available,,Not Available,Not Available,Not Available,jobs.435,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Azure Devops Lead Consultant,it,Not Available,,Not Available,Not Available,Not Available,jobs.436,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Consultant - Business Consulting (Life Sciences),other,Not Available,,Not Available,Not Available,Not Available,jobs.437,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,WD Product Designer,design,Not Available,,Not Available,Not Available,Not Available,jobs.438,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.439,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Payment Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.440,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Opentext consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.441,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Talend Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.442,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Oil and Gas Lead_FY27Q1,other,Not Available,,Not Available,Not Available,Not Available,jobs.443,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,React Node Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.444,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AS400 Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.445,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Alteryx-Principal Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.446,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,LIMS Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.447,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.448,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,MicroStrategy Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.449,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,GEN AI Engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.450,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Ruby on Rails Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.451,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Azure Integration Services Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.452,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,GCP admin,other,Not Available,,Not Available,Not Available,Not Available,jobs.453,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.454,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Full stack,other,Not Available,,Not Available,Not Available,Not Available,jobs.455,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Spark/Pyspark Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.456,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Avaya NICE CXone Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.457,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Appian Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.458,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Performance Engineer - HRSG,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.459,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.460,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.461,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.462,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.463,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Windows Admin,other,Not Available,,Not Available,Not Available,Not Available,jobs.464,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Snowflake Admin,other,Not Available,,Not Available,Not Available,Not Available,jobs.465,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.466,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Mainframe Testing Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.467,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS & SRE,other,Not Available,,Not Available,Not Available,Not Available,jobs.468,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.469,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Epicor Kinetic,other,Not Available,,Not Available,Not Available,Not Available,jobs.470,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Consultant/ senior Consultant/ Principal - Business Consulting (Oil & Gas),other,Not Available,,Not Available,Not Available,Not Available,jobs.471,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Blockchain Senior Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.472,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,S2R_DX JAVA Spring boot/Microservices Full Stack,other,Not Available,,Not Available,Not Available,Not Available,jobs.473,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Embedded Networking Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.474,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP BTP Solution Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.475,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,CAD Engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.476,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Camunda Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.477,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Guidewire Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.478,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.479,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.480,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.481,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.482,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,JDE Finance Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.483,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Python senior Technologist,other,Not Available,,Not Available,Not Available,Not Available,jobs.484,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.485,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AEP Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.486,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,React Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.487,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP CPI Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.488,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Databricks Data engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.489,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IFS Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.490,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,BMC,other,Not Available,,Not Available,Not Available,Not Available,jobs.491,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS and Devops,it,Not Available,,Not Available,Not Available,Not Available,jobs.492,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Oracle HCM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.493,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Collibra Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.494,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP APO Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.495,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,.NET GCP Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.496,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Consulting,it,Not Available,,Not Available,Not Available,Not Available,jobs.497,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Blockchain Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.498,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Power Programmer - Specialist Programmer SRE (Q1-FY-26),other,Not Available,,Not Available,Not Available,Not Available,jobs.499,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Sr Data Governance Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.500,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Tosca Automation Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.501,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Project Manager,other,Not Available,,Not Available,Not Available,Not Available,jobs.502,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.503,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,C++ Developer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.504,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP GTS CONSULTANT,other,Not Available,,Not Available,Not Available,Not Available,jobs.505,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.506,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,S2R_IQE_PT_Q1_FY27,other,Not Available,,Not Available,Not Available,Not Available,jobs.507,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,"AI,ML GEN AI Engineer",engineering,Not Available,,Not Available,Not Available,Not Available,jobs.508,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Springboot Microservices Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.509,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,AWS SME,other,Not Available,,Not Available,Not Available,Not Available,jobs.510,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP S4Hana Service Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.511,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Delivery,it,Not Available,,Not Available,Not Available,Not Available,jobs.512,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior Technical Author,other,Not Available,,Not Available,Not Available,Not Available,jobs.513,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,S4 Fashion/IS Retail Solution Architect,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.514,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Design Engineer - Medical Device,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.515,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Application Security and Vulnerability Management,it,Not Available,,Not Available,Not Available,Not Available,jobs.516,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Consulting,it,Not Available,,Not Available,Not Available,Not Available,jobs.517,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Java Tech Lead,other,Not Available,,Not Available,Not Available,Not Available,jobs.518,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Salesforce testing Consultant Mid level,other,Not Available,,Not Available,Not Available,Not Available,jobs.519,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Embedded Linux Engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.520,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP PM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.521,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Power Programmer - Specialist Programmer Java Full Stack (Q1-FY-26),other,Not Available,,Not Available,Not Available,Not Available,jobs.522,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior Consultant - Business Consulting (Financial Services- Banking),other,Not Available,,Not Available,Not Available,Not Available,jobs.523,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP BTP AI Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.524,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP CI/FICA Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.525,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Machine learning NLP consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.526,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Intune Senior Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.527,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,ETRM_ENDUR Senior Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.528,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Medical Device Tester- Systems Verification Engineer,engineering,Not Available,,Not Available,Not Available,Not Available,jobs.529,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Workday HCM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.530,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Pricing and Revenue Growth Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.531,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,IT Project Management,it,Not Available,,Not Available,Not Available,Not Available,jobs.532,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Snaplogic consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.533,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP EAM/PM Consultant (m/w/d),other,Not Available,,Not Available,Not Available,Not Available,jobs.534,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,"Principal, Business Consulting – Payments Functional Program Manager",other,Not Available,,Not Available,Not Available,Not Available,jobs.535,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP S4 HANA – SAP Controlling Expert (m/w/d),other,Not Available,,Not Available,Not Available,Not Available,jobs.536,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Senior Consultant- FICO,other,Not Available,,Not Available,Not Available,Not Available,jobs.537,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Consultant - PLM ARAS consultants,other,Not Available,,Not Available,Not Available,Not Available,jobs.538,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Test Lead/Quality Engineering,other,Not Available,,Not Available,Not Available,Not Available,jobs.539,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,Sales Director,sales,Not Available,,Not Available,Not Available,Not Available,jobs.540,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,"BI Reporting Skills - MicroStrategy ,Qliksense, Qlikview, Power BI,SQL,Tableau",other,Not Available,,Not Available,Not Available,Not Available,jobs.541,raw/coresignal/data/infosys.json
9,Infosys,infosys.com,Coresignal Multi-source Company Jobs Signals,SAP TM Consultant,other,Not Available,,Not Available,Not Available,Not Available,jobs.542,raw/coresignal/data/infosys.json
